P0ABA0;3.16833400726;pfam;5105;5
P0AB98;4.10461091995;pfam;7228;5
P42259;16.8573348522;pfam;81051;5
P35089;1.33255887032;pfam;372;5
Q8DKP6;1.22472596169;pfam;32;5
P0A8Q0;2.16078591347;pfam;199;5
P0A8Q3;2.00213813782;pfam;194;5
P0AAJ3;4.12481999397;pfam;5531;5
P0AEK7;3.2909078598;pfam;5851;5
P13271;2.03308296204;pfam;373;5
P97253;1.28935790062;pfam;372;5
Q8KRK5;1.35426282883;pfam;300;5
P69054;2.85867595673;pfam;4477;5
P0AC44;2.47754812241;pfam;4477;5
P07471;2.15810799599;pfam;554;5
P37019;5.36117005348;pfam;6857;5
P00125;2.76556396484;pfam;1570;5
P08194;15.8577439785;pfam;160216;5
P11350;3.23159480095;pfam;1335;5
P50369;1.28656101227;pfam;162;5
Q42496;1.31515908241;pfam;147;5
P0C1D4;1.26084780693;pfam;128;5
P49728;3.69687914848;pfam;16981;5
P06030;3.89520311356;pfam;6310;5
P60460;1.48495483398;pfam;569;5
Q99380;1.29088711739;pfam;187;5
P00423;2.57177805901;pfam;527;5
P07470;2.02151989937;pfam;408;5
Q2RQ23;1.35328412056;pfam;372;5
P02947;1.38613200188;pfam;372;5
D0VWV4;2.67219901085;pfam;4477;5
A5GZW8;2.31182694435;pfam;488;5
O75324;1.28192591667;pfam;12;5
Q81HW2;2.59510302544;pfam;10270;5
P43457;3.11839985847;pfam;4818;5
P17413;2.53346586227;pfam;4477;5
P83795;2.53006005287;cdd;49;5
P83796;1.24470686913;pfam;147;5
P83798;1.2609000206;pfam;128;5
P07552;1.31448602676;pfam;137;5
P08011;2.88896799088;pfam;3710;5
P02974;3.06874489784;pfam;13358;5
Q7B2Z6;1.25979185104;pfam;16;5
Q9X4B7;5.22739505768;pfam;11293;5
Q12983;1.7536239624;pfam;225;5
Q72EF4;2.49735093117;pfam;1143;5
P0C0Y7;2.59818005562;pfam;7635;5
P0A6M2;2.83702921867;pfam;2277;5
P0ABN1;2.79346299171;pfam;2554;5
P0AEC3;38.1662809849;pfam;317445;5
P40719;20.5922670364;pfam;164510;5
P21865;27.7789058685;pfam;192710;5
Q9RLG7;1.20508885384;pfam;24;5
O31467;2.3639190197;pfam;6463;5
O00198;1.28621196747;pfam;11;5
P0C6T2;1.27774786949;pfam;187;5
Q9P298;2.17909288406;pfam;1318;5
Q96I45;1.44151186943;pfam;115;5
Q9P0S9;2.26339197159;pfam;893;5
P69428;2.60039591789;pfam;6463;5
Q56446;1.38130712509;pfam;106;5
D7AIT1;1.98518300056;pfam;12746;5
B0LJC7;3.23412799835;cdd;352;5
P50637;3.17971491814;pfam;2185;5
Q57130;5.3043448925;pfam;14037;5
P09391;4.21327280998;pfam;10080;5
A5U127;3.01330089569;pfam;3251;5
P20292;2.32497406006;pfam;3710;5
P69380;4.86726617813;pfam;14167;5
Q02761;5.20849895477;pfam;10501;5
P63250;3.64959907532;pfam;1205;5
P0ADZ7;2.839397192;pfam;3453;5
Q72LA6;1.53277111053;pfam;6;5
P0C0S1;4.76915097237;pfam;14578;5
P54582;6.27050113678;pfam;3902;5
P22179;1.40882086754;pfam;55;5
P17230;1.36124682426;pfam;199;5
P12357;1.49706983566;pfam;277;5
P36886;1.8883600235;pfam;277;5
P38377;3.24965786934;pfam;3734;5
P60058;2.11774706841;pfam;3961;5
P60467;1.87282681465;pfam;569;5
D6R8X8;5.79059481621;pfam;4982;5
P32876;2.63864994049;pfam;4818;5
Q8EKT7;5.19754195213;pfam;6394;5
P07700;7.37480282784;pfam;40260;5
P02920;4.16183590889;pfam;473;5
P04038;1.89227294922;pfam;215;5
P13183;1.44584512711;pfam;167;5
P00430;1.91400694847;pfam;355;5
P10175;1.4112970829;pfam;189;5
P98005;6.86853289604;pfam;23940;5
Q5SLI2;5.31478595734;pfam;21692;5
Q5SH67;2.83351492882;cdd;12;5
P19156;18.2843720913;pfam;34228;5
Q5SMG8;8.71898698807;pfam;42728;5
P21397;6.2531671524;pfam;12751;5
P38383;2.36096286774;pfam;3961;5
Q8YVQ2;1.20237517357;pfam;162;5
P29033;3.50915408134;pfam;1554;5
C4IX13;3.65552186966;pfam;717;5
P12238;1.43878006935;pfam;261;5
P12239;1.29149603844;pfam;234;5
P12240;1.3173391819;pfam;120;5
Q7DGD4;1.3451590538;pfam;192;5
P12241;1.25006985664;pfam;89;5
P12312;1.31258201599;pfam;163;5
P12313;1.27597284317;pfam;128;5
D0VWR5;1.48404788971;pfam;234;5
Q5SKE6;8.61332297325;pfam;6555;5
B3Y963;7.98459911346;pfam;17741;5
Q57837;7.64028596878;pfam;50531;5
P23895;2.7156701088;pfam;5560;5
P19456;15.3123259544;pfam;33796;5
Q9KX50;2.57983899117;pfam;78;5
P22289;1.45458698273;pfam;389;5
P08525;2.03333997726;pfam;373;5
Q8TTZ4;12.9561131001;pfam;141947;5
P35874;2.33788204193;pfam;3961;5
B1L914;1.94756388664;pfam;3637;5
Q57817;8.62363791466;cdd;3902;5
P02919;10.6482539177;pfam;23408;5
Q9UBD6;5.71566390991;pfam;6722;5
P63045;2.30313515663;pfam;2619;5
P32851;3.96944284439;pfam;5401;5
P0AG96;2.70259380341;pfam;3961;5
O29777;14.7138578892;pfam;43361;5
P0AG99;2.68442988396;pfam;3637;5
O35433;13.2921681404;pfam;30656;5
Q46705;3.43598818779;pfam;1963;5
P0AC25;3.56157493591;pfam;2522;5
Q8DIQ1;3.81244397163;pfam;583;5
Q8DIF8;3.48969888687;pfam;583;5
Q8DJ43;1.43635487556;pfam;256;5
Q9F1K9;1.76440811157;pfam;253;5
Q9F1R6;1.32341718674;pfam;207;5
Q8DJI1;1.29207801819;pfam;161;5
O27564;5.3560860157;pfam;25412;5
P05310;6.12716007233;pfam;441;5
P12355;2.02743983269;pfam;197;5
P17227;1.3540160656;pfam;242;5
P44741;4.09025788307;pfam;2595;5
Q59646;2.78818702698;pfam;14464;5
P11551;14.3443579674;pfam;160216;5
E5QVT2;3.22849702835;pfam;2791;5
P35462;8.71761918068;pfam;40260;5
P0AGM7;5.5227098465;pfam;8947;5
Q72XQ0;5.4977080822;pfam;10355;5
B9KDD4;4.3859899044;pfam;1033;5
C6E9R4;2.91034293175;pfam;5675;5
C6E9S2;3.2653939724;pfam;6301;5
C5W716;2.53826904297;pfam;6481;5
D8KFM5;2.87581110001;pfam;674;5
P35367;9.71137905121;pfam;40260;5
A9A677;2.50908207893;pfam;5935;5
Q5SJ80;3.36792707443;pfam;10006;5
P82543;1.19442105293;pfam;15;5
Q9KPL5;5.17800712585;pfam;8256;5
P31547;11.0379538536;pfam;141947;5
Q8RUT8;4.47904801369;pfam;1254;5
O00180;3.83373785019;pfam;10270;5
P56874;2.2231900692;pfam;231;5
Q57556;4.97308802605;pfam;7933;5
Q99T05;3.93014478683;pfam;11338;5
P92506;2.73837900162;pfam;4477;5
C6EL42;20.4263901711;pfam;160216;5
Q3U2S8;3.7061419487;pfam;15925;5
Q9K0A9;4.32456898689;pfam;5863;5
P21616;7.3255610466;pfam;1891;5
Q8TMG0;2.54289507866;pfam;1619;5
P13738;4.56105113029;pfam;2289;5
